2020-02-27 15:22:54,013 [Worker-64] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.inti:ProjectGroupMVCGit:0.0.1-SNAPSHOT @ C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjectGroupMVCGit\pom.xml.
2020-02-27 15:22:56,086 [Worker-64] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ProjectGroupMVCGit/src/main/java
2020-02-27 15:22:56,087 [Worker-64] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ProjectGroupMVCGit/src/main/resources
2020-02-27 15:22:56,088 [Worker-64] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ProjectGroupMVCGit/src/test/java
2020-02-27 15:22:56,089 [Worker-64] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ProjectGroupMVCGit/src/test/resources
2020-02-27 15:22:56,287 [Worker-64] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:22:56,302 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:22:56,305 [Worker-64] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:22:56,315 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:22:56,580 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:22:56,600 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:22:56,602 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:22:56,618 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:24:55,747 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:24:55,777 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:24:55,779 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:24:55,793 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:26:15,314 [Worker-81] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.inti:ProjectGroupMVCGit:0.0.1-SNAPSHOT @ C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjectGroupMVCGit\pom.xml.
2020-02-27 15:26:16,362 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:26:16,414 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:26:16,417 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:26:16,557 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:26:17,616 [Worker-83] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:26:17,641 [Worker-83] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:26:17,643 [Worker-83] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:26:17,661 [Worker-83] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:26:57,377 [Worker-81] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2020-02-27 15:26:57,872 [Worker-81] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.inti:ProjectGroupMVCGit:0.0.1-SNAPSHOT @ C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjectGroupMVCGit\pom.xml.
2020-02-27 15:26:58,341 [Worker-81] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ProjectGroupMVCGit/src
2020-02-27 15:26:58,342 [Worker-81] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /ProjectGroupMVCGit/src/main/resources overlaps with sources folder /ProjectGroupMVCGit/src/main/resources
2020-02-27 15:26:58,343 [Worker-81] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ProjectGroupMVCGit/src/test/java
2020-02-27 15:26:58,343 [Worker-81] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /ProjectGroupMVCGit/src/test/resources overlaps with sources folder /ProjectGroupMVCGit/src/test/resources
2020-02-27 15:26:58,389 [Worker-81] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2020-02-27 15:26:58,863 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:26:58,883 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:26:58,885 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:26:58,901 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:30:47,522 [Worker-93] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.inti:ProjectGroupGitMVC:0.0.1-SNAPSHOT @ C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\pom.xml.
2020-02-27 15:30:47,727 [Worker-93] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:30:47,743 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\main\resources
2020-02-27 15:30:47,745 [Worker-93] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:30:47,758 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\test\resources
2020-02-27 15:30:48,536 [Worker-93] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ProjetGroupGitMVC/src
2020-02-27 15:30:48,537 [Worker-93] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /ProjetGroupGitMVC/src/test/java because it overlaps with /ProjetGroupGitMVC/src
2020-02-27 15:30:55,785 [Worker-93] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:30:55,824 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\main\resources
2020-02-27 15:30:55,825 [Worker-93] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:30:55,897 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\test\resources
2020-02-27 15:30:56,899 [Worker-93] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2020-02-27 15:30:57,332 [Worker-93] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.inti:ProjectGroupGitMVC:0.0.1-SNAPSHOT @ C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\pom.xml.
2020-02-27 15:30:58,548 [Worker-93] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ProjetGroupGitMVC/src
2020-02-27 15:30:58,549 [Worker-93] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /ProjetGroupGitMVC/src/test/java because it overlaps with /ProjetGroupGitMVC/src
2020-02-27 15:30:59,841 [Worker-93] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:30:59,920 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\main\resources
2020-02-27 15:30:59,922 [Worker-93] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:30:59,955 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\test\resources
2020-02-27 15:31:00,246 [Worker-93] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 3 sec
2020-02-27 15:31:01,006 [Worker-93] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:31:01,053 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\main\resources
2020-02-27 15:31:01,054 [Worker-93] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:31:01,130 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\test\resources
2020-02-27 15:31:34,878 [Worker-95] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2020-02-27 15:31:35,355 [Worker-95] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.inti:ProjectGroupGitMVC:0.0.1-SNAPSHOT @ C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\pom.xml.
2020-02-27 15:31:35,574 [Worker-95] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.inti:ProjectGroupMVCGit:0.0.1-SNAPSHOT @ C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjectGroupMVCGit\pom.xml.
2020-02-27 15:31:35,965 [Worker-95] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ProjetGroupGitMVC/src
2020-02-27 15:31:35,966 [Worker-95] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /ProjetGroupGitMVC/src/test/java because it overlaps with /ProjetGroupGitMVC/src
2020-02-27 15:31:36,961 [Worker-95] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:31:36,979 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\main\resources
2020-02-27 15:31:36,982 [Worker-95] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:31:36,998 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\test\resources
2020-02-27 15:31:37,529 [Worker-95] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 2 sec
2020-02-27 15:31:37,842 [Worker-73] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:31:37,856 [Worker-73] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:31:37,858 [Worker-73] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:31:37,869 [Worker-73] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-02-27 15:31:38,304 [Worker-73] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2020-02-27 15:31:38,327 [Worker-73] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\IN-NN-014\Desktop\FormationAdaming\GIT\Workspace2\ProjetGroupGitMVC\src\main\resources
2020-02-27 15:31:38,328 [Worker-73] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
